REQUEST_ID,CREATED_ON,REQUEST_TYPE,REQUEST_ORIGIN,STATUS,DEPARTMENT,NEIGHBORHOOD,COUNCIL_DISTRICT,WARD,TRACT,PUBLIC_WORKS_DIVISION,PLI_DIVISION,POLICE_ZONE,FIRE_ZONE,X,Y,GEO_ACCURACY
291109,2018-09-26T09:21:00,Building Without a Permit,Control Panel,3,"Permits, Licenses and Inspections",South Side Slopes,3,17,42003170600,3,17,3,3-Apr,-79.98029599,40.42242675,APPROXIMATE
291108,2018-09-26T09:19:00,Building Maintenance,Control Panel,3,"Permits, Licenses and Inspections",Fairywood,2,28,42003563000,5,28,6,16-Jan,-80.084642,40.45080062,APPROXIMATE
291107,2018-09-26T09:15:00,Concern,Call Center,1,311,Elliott,2,20,42003562600,5,20,6,17-Jan,-80.04070602,40.4482402,APPROXIMATE
291106,2018-09-26T09:14:00,Weeds/Debris,Call Center,1,"Permits, Licenses and Inspections",Hazelwood,5,15,42003562900,3,15,4,13-Feb,-79.94321155,40.41275508,EXACT
291104,2018-09-26T09:08:00,Handicapped Parking Application,Call Center,1,311,Brookline,4,19,42003191700,5,19,6,26-Apr,-80.01074184,40.40436143,APPROXIMATE
291105,2018-09-26T09:08:00,Sinkhole,Call Center,0,DPW - Street Maintenance,Beechview,4,19,42003192000,5,19,6,28-Apr,-80.0288984,40.4003459,EXACT
291103,2018-09-26T09:07:00,Missed Pick Up,Call Center,1,DPW - Refuse,Beltzhoover,3,18,42003562400,5,18,3,16-Apr,-80.00635089,40.41483111,APPROXIMATE
291102,2018-09-26T09:03:00,Litter,Call Center,3,DPW - Street Maintenance,West Oakland,6,5,42003040200,3,5,4,10-Feb,-79.9657287,40.442826,EXACT
291101,2018-09-26T08:57:00,Hydrant - Fire Admin,Call Center,1,Fire Bureau,Lincoln Place,5,31,42003310200,3,31,4,20-Apr,-79.91074431,40.36572613,APPROXIMATE
291100,2018-09-26T08:56:00,Potholes,Website,3,DPW - Street Maintenance,Point Breeze North,9,14,42003140500,2,14,4,14-Mar,-79.9051679,40.451557,EXACT
291099,2018-09-26T08:53:00,Missed Pick Up,Call Center,0,DPW - Refuse,Crawford-Roberts,6,3,42003030500,3,3,2,1-Feb,-79.98546539,40.4444106,APPROXIMATE
291098,2018-09-26T08:51:00,Weeds/Debris,Call Center,3,"Permits, Licenses and Inspections",Marshall-Shadeland,1,27,42003271500,1,27,1,14-Jan,-80.02536204,40.47570349,EXACT
291097,2018-09-26T08:49:00,Request New Sign,Call Center,1,DOMI - Traffic,Point Breeze North,9,14,42003140500,2,14,4,14-Mar,-79.910903,40.455024,EXACT
291096,2018-09-26T08:45:00,Overgrowth,Call Center,1,DPW - Street Maintenance,Garfield,9,10,42003101600,2,10,5,4-Mar,-79.9359478,40.4724824,EXACT
291095,2018-09-26T08:42:00,Unpermitted Electrical Work,Control Panel,3,"Permits, Licenses and Inspections",Lincoln-Lemington-Belmar,9,12,42003120300,2,12,5,15-Mar,-79.90364922,40.47034905,APPROXIMATE
291094,2018-09-26T08:29:00,Abandoned Vehicle (parked on street),Call Center,0,Police - AVU,Mount Washington,3,18,42003180700,5,18,3,5-Apr,-80.0004536,40.42299623,APPROXIMATE
291093,2018-09-26T08:20:00,Dumpster (on Street),Call Center,0,DOMI - Permits,Brookline,4,19,42003191900,5,19,6,26-Apr,-80.0250317,40.3991776,EXACT
291091,2018-09-26T08:17:00,Abandoned Vehicle (parked on street),Call Center,0,Police - AVU,Larimer,9,12,42003120400,2,12,5,12-Mar,-79.90866043,40.46354225,APPROXIMATE
291092,2018-09-26T08:17:00,Refuse Violations,Call Center,1,DPW - Refuse,South Side Flats,3,17,42003170200,3,17,3,24-Apr,-79.9852504,40.42708337,APPROXIMATE
291090,2018-09-26T08:15:00,Thank you - DPW,Call Center,1,DPW - Administration,South Side Slopes,3,16,42003160800,3,16,3,24-Apr,-79.97080306,40.42315764,APPROXIMATE
291089,2018-09-26T08:14:00,Illegal Parking,Website,0,Police - Zones 1-6,Central Business District,6,2,42003020100,6,2,2,3-Jan,-79.99811279,40.44222894,APPROXIMATE
291088,2018-09-26T08:14:00,Thank You - 311,Call Center,1,311,South Side Slopes,3,16,42003160800,3,16,3,24-Apr,-79.97053811,40.42280326,APPROXIMATE
291087,2018-09-26T08:11:00,Leak,Call Center,0,Pittsburgh Water and Sewer Authority,Homewood South,9,13,42003130300,2,13,5,17-Mar,-79.8960438,40.453618,EXACT
291086,2018-09-26T08:09:00,Broken Sidewalk,Report2Gov iOS,1,"Permits, Licenses and Inspections",Greenfield,5,15,42003151600,3,15,4,12-Feb,-79.94589781,40.42529158,EXACT
291085,2018-09-26T08:08:00,Leak,Call Center,1,Pittsburgh Water and Sewer Authority,Homewood South,9,13,42003130300,2,13,5,17-Mar,-79.8960438,40.453618,EXACT
291084,2018-09-26T08:07:00,Illegal Parking,Twitter,1,Police - Zones 1-6,East Liberty,9,11,42003111300,2,11,5,8-Mar,-79.92584075,40.46798086,APPROXIMATE
291083,2018-09-26T08:04:00,Drainage/Leak,Call Center,0,DPW - Street Maintenance,Marshall-Shadeland,1,27,42003271500,1,27,1,14-Jan,-80.0355177,40.471805,EXACT
291082,2018-09-26T07:58:00,Weeds/Debris,Report2Gov Android,3,"Permits, Licenses and Inspections",Central Northside,6,25,42003250300,1,25,1,21-Jan,-80.0100816,40.45828894,EXACT
291081,2018-09-26T07:47:00,Landslide,Website,0,DOMI - Structures,South Oakland,3,4,42003040900,3,4,4,11-Feb,-79.9508102,40.4294751,EXACT
291080,2018-09-26T05:49:00,Excessive Noise/Disturbances,Website,0,Police - Zones 1-6,Squirrel Hill South,5,14,42003141300,3,14,4,21-Feb,-79.9254548,40.43219943,APPROXIMATE
291079,2018-09-26T04:20:00,Excessive Noise/Disturbances,Report2Gov iOS,3,Police - Zones 1-6,Spring Garden,1,26,42003241200,1,26,1,11-Jan,-79.98928395,40.47373597,APPROXIMATE
291078,2018-09-26T04:07:00,Excessive Noise/Disturbances,Website,1,Police - Zones 1-6,Shadyside,8,7,42003070300,2,7,4,22-Mar,-79.93370672,40.45282246,APPROXIMATE
291077,2018-09-26T02:39:00,Replace/Repair a Sign,Website,1,DOMI - TrafficShop,East Allegheny,1,23,42003240600,1,23,1,5-Jan,-79.993944,40.455713,EXACT
291076,2018-09-25T22:50:00,Tree Fallen Across Road,Website,1,DPW - Street Maintenance,Bloomfield,7,8,42003080400,2,8,5,1-Mar,-79.9448772,40.4575471,EXACT
291075,2018-09-25T21:46:00,Request New Sign,Website,3,,Central Lawrenceville,7,9,42003090200,2,9,2,3-Mar,-79.9554769,40.4675099,EXACT
291074,2018-09-25T21:14:00,Nuisance Bar,Website,0,Police - Narcotics,Strip District,7,2,42003020300,6,2,2,25-Feb,-79.98021051,40.45403805,APPROXIMATE
291073,2018-09-25T20:32:00,Maintenance Issue,Website,3,DOMI - TrafficShop,East Liberty,9,8,42003111500,2,8,5,23-Mar,-79.93033538,40.46140862,APPROXIMATE
291072,2018-09-25T20:27:00,Retaining Wall Maintenance,Website,1,"Permits, Licenses and Inspections",Perry North,1,26,42003260200,1,26,1,15-Jan,-80.01907286,40.49344159,APPROXIMATE
291071,2018-09-25T20:25:00,Litter,Website,0,DPW - Street Maintenance,Perry North,1,26,42003260200,1,26,1,15-Jan,-80.0174012,40.4900069,EXACT
291070,2018-09-25T19:49:00,Street Light - Repair,Report2Gov iOS,1,Allegheny City Electric,East Liberty,9,11,42003111500,2,11,5,8-Mar,-79.92244,40.461636,EXACT
291069,2018-09-25T19:07:00,Potholes,Report2Gov Android,1,DPW - Street Maintenance,Swisshelm Park,5,14,42003141100,3,14,4,19-Feb,-79.90311619,40.41961572,EXACT
291068,2018-09-25T19:04:00,Weeds/Debris,Report2Gov iOS,1,"Permits, Licenses and Inspections",Upper Lawrenceville,7,10,42003101100,2,10,2,5-Mar,-79.949364,40.478992,EXACT
291067,2018-09-25T18:38:00,"City Steps, Need Repaired",Website,0,DPW - Construction Division,Allentown,3,18,42003180300,5,18,3,5-Apr,-79.98831,40.42482,EXACT
291066,2018-09-25T18:20:00,Sidewalk Obstruction,Report2Gov iOS,0,DOMI - Permits,Brookline,4,19,42003191900,5,19,6,26-Apr,-80.024612,40.395325,EXACT
291065,2018-09-25T18:06:00,Paving Request,Website,1,DOMI - Asphalt,Homewood South,9,13,42003130400,2,13,5,17-Mar,-79.8918634,40.4516009,EXACT
291064,2018-09-25T17:56:00,Potholes,Call Center,1,DPW - Street Maintenance,East Liberty,9,11,42003111300,2,11,5,8-Mar,-79.9269292,40.4678098,EXACT
291063,2018-09-25T17:55:00,Broken Sidewalk,Call Center,1,"Permits, Licenses and Inspections",Bloomfield,7,9,42003090300,2,9,5,6-Mar,-79.9502706,40.4635642,EXACT
291062,2018-09-25T17:55:00,Weeds/Debris,Call Center,1,"Permits, Licenses and Inspections",Bloomfield,7,9,42003090300,2,9,5,6-Mar,-79.9502706,40.4635642,EXACT
291061,2018-09-25T17:54:00,Potholes,Call Center,1,DPW - Street Maintenance,Terrace Village,6,5,42003051000,3,5,2,22-Feb,-79.9592266,40.448053,EXACT
291060,2018-09-25T17:53:00,Homeless,Call Center,0,Mayor's Office - Community Affairs,Central Lawrenceville,7,9,42003090200,2,9,2,3-Mar,-79.9610576,40.468926,EXACT
291059,2018-09-25T17:52:00,Building Maintenance,Call Center,1,"Permits, Licenses and Inspections",Marshall-Shadeland,1,27,42003271500,1,27,1,14-Jan,-80.02727114,40.47074214,APPROXIMATE
291057,2018-09-25T17:51:00,Potholes,Call Center,1,DPW - Street Maintenance,Friendship,7,8,42003080700,2,8,5,23-Mar,-79.9350635,40.4616038,EXACT
291058,2018-09-25T17:51:00,"Catch Basin, Clogged",Report2Gov Android,1,Pittsburgh Water and Sewer Authority,Shadyside,8,7,42003070500,2,7,4,11-Mar,-79.9264076,40.4584803,EXACT
291056,2018-09-25T17:50:00,Potholes,Call Center,0,DPW - Street Maintenance,Sheraden,2,20,42003562500,5,20,6,16-Jan,-80.0558152,40.4604911,EXACT
291055,2018-09-25T17:43:00,Dead tree (Public property),Report2Gov iOS,1,DPW - Forestry Division,Lincoln Place,5,31,42003562900,3,31,4,20-Apr,-79.925964,40.37875,EXACT
291054,2018-09-25T17:42:00,Potholes,Website,3,DPW - Street Maintenance,Greenfield,5,15,42003151600,3,15,4,12-Feb,-79.9461027,40.4228151,EXACT
291053,2018-09-25T17:39:00,Pruning (city tree),Website,3,DPW - Forestry Division,Brighton Heights,1,27,42003270100,1,27,1,14-Jan,-80.04463,40.48227,EXACT
291052,2018-09-25T17:37:00,Barking Dog,Website,1,Animal Care & Control,Stanton Heights,9,10,42003100500,2,10,5,7-Mar,-79.93939658,40.4779271,APPROXIMATE
291051,2018-09-25T17:29:00,Abandoned Vehicle (parked on street),Call Center,0,Police - AVU,Knoxville,3,30,42003300100,5,30,3,6-Apr,-79.99262928,40.41805885,APPROXIMATE
291050,2018-09-25T17:09:00,Road,Website,0,DOMI - Permits,Brighton Heights,1,27,42003270100,1,27,1,14-Jan,-80.04418059,40.48219,EXACT
291049,2018-09-25T17:06:00,Abandoned Vehicle,Report2Gov iOS,0,Police - AVU,Spring Garden,1,26,42003241200,1,26,1,11-Jan,-79.98944483,40.47377635,APPROXIMATE
291048,2018-09-25T16:56:00,Weeds/Debris,Website,0,"Permits, Licenses and Inspections",Knoxville,3,30,42003300100,5,30,3,7-Apr,-79.9936379,40.4132374,EXACT
291047,2018-09-25T16:54:00,Zoning Issue,Call Center,1,"Permits, Licenses and Inspections",South Side Flats,3,17,42003170200,3,17,3,24-Apr,-79.97901469,40.4304757,APPROXIMATE
291046,2018-09-25T16:54:00,Weeds/Debris,Website,0,"Permits, Licenses and Inspections",Knoxville,3,30,42003300100,5,30,3,7-Apr,-79.9935313,40.4132214,EXACT
291045,2018-09-25T16:52:00,Weeds/Debris,Website,0,"Permits, Licenses and Inspections",Knoxville,3,30,42003300100,5,30,3,7-Apr,-79.9935505,40.4135451,EXACT
291044,2018-09-25T16:43:00,Bulk,Call Center,0,DPW - Refuse,Manchester,6,21,42003210700,1,21,1,8-Jan,-80.02369838,40.45326049,APPROXIMATE
291043,2018-09-25T16:40:00,"Catch Basin, Clogged",Twitter,1,Pittsburgh Water and Sewer Authority,Strip District,7,2,42003020300,6,2,2,3-Feb,-79.9868859,40.4482248,EXACT
291042,2018-09-25T16:38:00,Potholes,Call Center,1,DPW - Street Maintenance,New Homestead,5,31,42003310300,3,31,4,20-Apr,-79.9175529,40.3951421,EXACT
291041,2018-09-25T16:37:00,Potholes,Twitter,1,DPW - Street Maintenance,Lower Lawrenceville,7,6,42003060300,2,6,2,3-Mar,-79.96272485,40.46900696,EXACT
291040,2018-09-25T16:35:00,Building Maintenance,Control Panel,1,"Permits, Licenses and Inspections",Knoxville,3,30,42003300100,5,30,3,7-Apr,-79.99416298,40.40871638,APPROXIMATE
291039,2018-09-25T16:34:00,Christmas Tree,Call Center,3,DPW - Forestry Division,Knoxville,3,30,42003300100,5,30,3,7-Apr,-79.99389652,40.40863874,APPROXIMATE
291038,2018-09-25T16:31:00,Hydrant,Email,1,Pittsburgh Water and Sewer Authority,Central Business District,6,1,42003020100,6,1,2,4-Jan,-79.99911347,40.43670531,EXACT
291037,2018-09-25T16:28:00,Request New Sign,Call Center,1,,Stanton Heights,9,10,42003100500,2,10,5,7-Mar,-79.93314236,40.47974118,EXACT
291036,2018-09-25T16:17:00,Utility Cut - Other,Call Center,1,DOMI - Permits,Squirrel Hill South,5,14,42003141400,3,14,4,21-Feb,-79.92474264,40.42808832,EXACT
291035,2018-09-25T16:16:00,Question,Call Center,1,311,,,,,,,,,,,OUT_OF_BOUNDS
291033,2018-09-25T16:13:00,Potholes,Call Center,1,DPW - Street Maintenance,East Liberty,9,8,42003111500,2,8,5,11-Mar,-79.9276474,40.4603303,EXACT
291034,2018-09-25T16:13:00,"Dumping, Private Property",Call Center,1,"Permits, Licenses and Inspections",Crawford-Roberts,6,3,42003030500,3,3,2,1-Feb,-79.98111516,40.44046347,APPROXIMATE
291032,2018-09-25T16:12:00,Vacant Building,Call Center,1,"Permits, Licenses and Inspections",Allentown,3,18,42003180300,5,18,3,6-Apr,-79.99206073,40.41891881,EXACT
291031,2018-09-25T16:11:00,Rodent control,Call Center,1,Animal Care & Control,Allentown,3,18,42003180300,5,18,3,6-Apr,-79.99249209,40.41928738,APPROXIMATE
291030,2018-09-25T16:06:00,Drug Enforcement,Call Center,3,Police - Zones 1-6,Perry South,6,26,42003261400,1,26,1,12-Jan,-80.01611333,40.46590409,APPROXIMATE
291028,2018-09-25T16:03:00,Replace/Repair Sign,Control Panel,1,DOMI - TrafficShop,Squirrel Hill North,8,14,42003140100,3,14,4,8-Feb,-79.93431966,40.44349759,APPROXIMATE
291027,2018-09-25T16:03:00,Request New Sign,Call Center,1,,Crafton Heights,2,28,42003281400,5,28,6,17-Jan,-80.0540455,40.4435501,EXACT
291029,2018-09-25T16:03:00,Weeds/Debris,Call Center,3,"Permits, Licenses and Inspections",Lincoln-Lemington-Belmar,9,12,42003561900,2,12,5,15-Mar,-79.89811503,40.46588892,EXACT
291026,2018-09-25T16:02:00,Potholes,Call Center,1,DPW - Street Maintenance,Summer Hill,1,26,42003261200,1,26,1,15-Jan,-80.0094953,40.4985325,EXACT
291025,2018-09-25T16:00:00,Tree Fallen Across Road,Call Center,1,DPW - Street Maintenance,Overbrook,4,32,42003320700,5,32,3,25-Apr,-79.9983872,40.3839058,EXACT
291024,2018-09-25T15:59:00,Weeds/Debris,Call Center,1,"Permits, Licenses and Inspections",Overbrook,4,32,42003320700,5,32,3,25-Apr,-79.99976473,40.38772541,EXACT
291023,2018-09-25T15:53:00,Drainage/Leak,Report2Gov iOS,3,DPW - Street Maintenance,Carrick,4,29,42003290400,3,29,3,15-Apr,-79.980759,40.390682,EXACT
291022,2018-09-25T15:52:00,City Source (CDBG),Call Center,0,"City Source Associates, Inc.",Hazelwood,5,15,42003562300,3,15,4,13-Feb,-79.93985491,40.40237225,APPROXIMATE
291021,2018-09-25T15:51:00,Procedure,Call Center,0,PCSC,South Side Flats,3,16,42003160900,3,16,3,24-Apr,-79.9696662,40.42923081,APPROXIMATE
291020,2018-09-25T15:49:00,"Leaves, Grass or Other Yard Debris",Website,0,DPW - Refuse,Larimer,9,12,42003120400,2,12,5,12-Mar,-79.90895641,40.46318252,APPROXIMATE
291019,2018-09-25T15:48:00,"Catch Basin, Clogged",Control Panel,3,Pittsburgh Water and Sewer Authority,Squirrel Hill North,8,14,42003140300,3,14,4,18-Feb,-79.9243204,40.4394185,EXACT
291018,2018-09-25T15:47:00,Maintenance Issue,Call Center,3,DOMI - TrafficShop,Carrick,4,29,42003290200,3,29,3,12-Apr,-79.98172027,40.40213646,APPROXIMATE
291016,2018-09-25T15:44:00,Early Set Out,Call Center,1,DPW - Refuse,Squirrel Hill North,8,14,42003140100,3,14,4,8-Feb,-79.93411428,40.4433415,APPROXIMATE
291017,2018-09-25T15:44:00,Early Set Out,Call Center,1,DPW - Refuse,Squirrel Hill North,8,14,42003140100,3,14,4,8-Feb,-79.9344259,40.443428,APPROXIMATE
291014,2018-09-25T15:39:00,Rodent control,Call Center,1,Animal Care & Control,Homewood South,9,13,42003130400,2,13,5,17-Mar,-79.8890249,40.45445964,APPROXIMATE
291015,2018-09-25T15:39:00,Building Maintenance,Call Center,3,"Permits, Licenses and Inspections",California-Kirkbride,6,21,42003250700,1,21,1,9-Jan,-80.0244031,40.46167585,APPROXIMATE
291013,2018-09-25T15:37:00,Commercial Refuse/Dumpsters,Website,1,DPW - Refuse,North Oakland,8,4,42003562000,3,4,4,9-Feb,-79.952867,40.4502717,EXACT
291012,2018-09-25T15:36:00,Potholes,Call Center,1,DPW - Street Maintenance,Point Breeze North,9,14,42003140500,2,14,4,14-Mar,-79.9077737,40.452029,EXACT
291011,2018-09-25T15:34:00,Missed Pick Up,Call Center,1,DPW - Refuse,Crawford-Roberts,6,3,42003030500,3,3,2,1-Feb,-79.98579442,40.44468615,APPROXIMATE
291010,2018-09-25T15:29:00,Potholes,Website,3,DPW - Street Maintenance,Windgap,2,28,42003563000,5,28,6,16-Jan,-80.08102105,40.45640162,EXACT
291009,2018-09-25T15:28:00,Zoning Issue,Call Center,1,"Permits, Licenses and Inspections",South Side Flats,3,16,42003160900,3,16,3,24-Apr,-79.96859163,40.4257636,APPROXIMATE
291008,2018-09-25T15:27:00,"City Steps, Need Cleared",Call Center,1,DPW - Street Maintenance,Overbrook,4,32,42003320700,5,32,3,25-Apr,-79.9983872,40.3839058,EXACT
291007,2018-09-25T15:25:00,"Traffic or Pedestrian Signal, Repair",Call Center,1,DOMI - TrafficShop,Central Lawrenceville,7,9,42003090100,2,9,2,3-Mar,-79.9622912,40.4687171,EXACT
291006,2018-09-25T15:23:00,Traffic Signal Request,Call Center,3,DOMI - Traffic,Shadyside,8,7,42003070900,2,7,4,23-Mar,-79.9385771,40.4559139,EXACT
291005,2018-09-25T15:20:00,Unpermitted Land Operations,Call Center,1,"Permits, Licenses and Inspections",Beechview,4,19,42003191600,5,19,6,28-Apr,-80.02774449,40.41238828,APPROXIMATE
291004,2018-09-25T15:19:00,Broken Sidewalk,Website,0,"Permits, Licenses and Inspections",Elliott,2,20,42003562600,5,20,6,17-Jan,-80.03062637,40.44622609,EXACT
291003,2018-09-25T15:16:00,Zoning Issue,Call Center,3,"Permits, Licenses and Inspections",Sheraden,2,20,42003202200,5,20,6,16-Jan,-80.06356614,40.45126951,APPROXIMATE
291002,2018-09-25T15:14:00,Potholes,Call Center,1,DPW - Street Maintenance,Brookline,4,19,42003191800,5,19,6,26-Apr,-80.0152064,40.3870266,EXACT
291000,2018-09-25T15:05:00,Question,Call Center,1,311,,,,,,,,,,,OUT_OF_BOUNDS
291001,2018-09-25T15:05:00,Walkway or Trail,Website,3,DPW - Street Maintenance,Central Business District,6,2,42003020100,6,2,2,3-Jan,-80.00649927,40.44354018,EXACT
290998,2018-09-25T15:00:00,Rodent control,Call Center,1,Animal Care & Control,Homewood North,9,13,42003130100,2,13,5,18-Mar,-79.895935,40.46273407,APPROXIMATE
290999,2018-09-25T15:00:00,Weeds/Debris,Website,3,"Permits, Licenses and Inspections",Carrick,4,29,42003290100,3,29,3,23-Apr,-79.98685347,40.39411572,EXACT
290997,2018-09-25T14:59:00,Missed Pick Up,Call Center,1,DPW - Refuse,Brookline,4,19,42003191800,5,19,6,25-Apr,-80.01050509,40.38810523,APPROXIMATE
290996,2018-09-25T14:54:00,Snow Angel Intake,Call Center,1,,Bloomfield,7,8,42003080200,2,8,5,1-Mar,-79.95247495,40.46152887,APPROXIMATE
290995,2018-09-25T14:53:00,Refuse Violations,Website,1,DPW - Refuse,Central Oakland,3,4,42003040600,3,4,4,11-Feb,-79.95226319,40.43674304,APPROXIMATE
290994,2018-09-25T14:51:00,Litter,Website,3,DPW - Street Maintenance,Elliott,2,20,42003562600,5,20,6,17-Jan,-80.030562,40.44611178,EXACT
290993,2018-09-25T14:49:00,Stormwater Runoff,Call Center,1,"Permits, Licenses and Inspections",Lincoln-Lemington-Belmar,9,12,42003561900,2,12,5,18-Mar,-79.8927206,40.46692077,APPROXIMATE
290992,2018-09-25T14:47:00,City Source (CDBG),Call Center,3,"City Source Associates, Inc.",Larimer,9,12,42003120400,2,12,5,12-Mar,-79.90872682,40.46324974,APPROXIMATE
290991,2018-09-25T14:46:00,Curb/Request for Asphalt Windrow,Call Center,1,DPW - Street Maintenance,Mt. Oliver,3,16,42003561700,3,16,3,8-Apr,-79.980209,40.408516,EXACT
290990,2018-09-25T14:43:00,Abandoned Vehicle (parked on street),Call Center,0,Police - AVU,East Liberty,9,11,42003111500,2,11,5,8-Mar,-79.924643,40.4655095,APPROXIMATE
290989,2018-09-25T14:42:00,Potholes,Call Center,3,DPW - Street Maintenance,Crawford-Roberts,6,5,42003030500,3,5,2,1-Feb,-79.9832797,40.4471379,EXACT
290988,2018-09-25T14:42:00,Overgrowth,Call Center,1,DPW - Street Maintenance,Mount Washington,2,19,42003190300,5,19,3,1-Apr,-80.0157342,40.4331117,EXACT
290987,2018-09-25T14:36:00,Pruning (city tree),Call Center,3,DPW - Forestry Division,Squirrel Hill South,5,14,42003141400,3,14,4,15-Feb,-79.9252999,40.421355,EXACT
290986,2018-09-25T14:36:00,Construction Site Maintenance,Twitter,3,"Permits, Licenses and Inspections",Central Northside,6,25,42003250300,1,25,1,21-Jan,-80.01199746,40.45862301,APPROXIMATE
290985,2018-09-25T14:23:00,"Manhole Covers, PWSA",Call Center,1,Pittsburgh Water and Sewer Authority,Beechview,4,19,42003191600,5,19,6,28-Apr,-80.02093694,40.41703096,EXACT
290984,2018-09-25T14:22:00,Pruning (city tree),Call Center,3,DPW - Forestry Division,Beechview,4,19,42003191600,5,19,6,28-Apr,-80.02003164,40.4169281,EXACT
290983,2018-09-25T14:20:00,"Catch Basin, Clogged",Call Center,1,Pittsburgh Water and Sewer Authority,Brookline,4,32,42003320600,5,32,6,25-Apr,-80.0034235,40.398396,EXACT
290982,2018-09-25T14:20:00,"Catch Basin, Clogged",Call Center,1,Pittsburgh Water and Sewer Authority,Fairywood,2,28,42003563000,5,28,6,16-Jan,-80.0810691,40.4474939,EXACT
290981,2018-09-25T14:19:00,Couch on Porch,Control Panel,3,"Permits, Licenses and Inspections",Central Oakland,3,4,42003040500,3,4,4,14-Feb,-79.95433443,40.44071111,APPROXIMATE
290980,2018-09-25T14:18:00,"Litter Can, Public",Website,0,DPW - Street Maintenance,Brighton Heights,1,27,42003270100,1,27,1,14-Jan,-80.04343251,40.48615955,EXACT
290979,2018-09-25T14:15:00,Hydrant,Report2Gov Android,1,Pittsburgh Water and Sewer Authority,Garfield,9,11,42003111400,2,11,5,23-Mar,-79.9324,40.4643,EXACT
290978,2018-09-25T14:13:00,Weeds/Debris,Website,1,"Permits, Licenses and Inspections",Sheraden,2,20,42003202200,5,20,6,16-Jan,-80.0650501,40.455626,EXACT
290977,2018-09-25T14:12:00,Potholes,Twitter,1,DPW - Street Maintenance,Squirrel Hill South,5,14,42003140800,3,14,4,21-Feb,-79.9191269,40.4310633,EXACT
290976,2018-09-25T14:12:00,Weeds/Debris,Call Center,3,"Permits, Licenses and Inspections",Hazelwood,5,15,42003562900,3,15,4,12-Feb,-79.94278301,40.41888646,EXACT
